"Andrzej Kaliszewski,327502842,16.102,,1,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Bogdan Wlodarczak,327527425,15.070,,8,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,03.04.2023 stoper (90'),Polska"
"Ryszard Reiss,327527428,15.058,,1,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,09.04.2023 skrzydlowy (90'),Polska"
"Jedrek Huzarski,327527432,15.028,,6,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,3,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,05.04.2023 pomocnik (75'),Polska"
"Artur Kacowski,327527461,15.060,,0,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Alfred Stawecki,327527465,15.061,,7,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,-1,-1,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,06.04.2023 napastnik (56'),Polska"
"Siecieslaw Giertak,327527466,16.019,,0,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Pawel Szydlo,327527467,16.002,,0,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Radoslaw Paszenda,327527470,16.060,,6,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,05.04.2023 bramkarz (90'),Polska"
"Piotr Gajos,327527533,15.044,,7,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,06.04.2023 skrzydlowy (90'),Polska"
"Przemyslaw Hemmerling,327527554,15.102,,8,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,3.5,-1,3.5,-1.0,-1.0,-1.0,3.5,-1.0,3.5,09.04.2023 pomocnik (90'),Polska"
"Slawomir Czechura,327527559,16.082,,0,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Cezary Stanislawiak,327527582,16.046,,0,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Cezary Bochniak,327527585,16.027,,7,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,10.04.2023 skrzydlowy (90'),Polska"
"Wlodzimierz Jedrusiak,327527590,15.037,,7,WC 38,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Sebastian Kuklik,327527606,16.111,,5,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Wojciech Misiek,327527614,16.098,T,8,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,09.04.2023 stoper (90'),Polska"
"Erazm Konecki,327527631,15.021,U,4,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Waldemar Wytrwal,327527658,15.053,Q,7,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,04.04.2023 skrzydlowy (90'),Polska"
"Czeslaw Kirkiewicz,327527698,16.023,,7,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,09.04.2023 skrzydlowy (90'),Polska"
"Radoslaw Modrak,327527728,16.066,,5,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,3,-1,-1,-1,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,05.04.2023 boczny_obronca (90'),Polska"
"Radoslaw Ozimek,327527747,15.069,,1,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Sobieslaw Dziedziela,327527799,15.054,,1,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Jozef Oleszko,327527809,15.028,,1,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Andi Hieracker,327527837,15.012,,7,WC 38,4,Continental Championship  Matchday 2,19/05/2025,91,4,-1,-1,-1,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,09.04.2023 napastnik (90'),Polska"
"Marian Niedziela,327527853,15.080,,3,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,07.04.2023 pomocnik (90'),Polska"
"Zenon Witynski,327527868,15.095,,9,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Rafal Strelczuk,327527877,16.025,,0,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Pawel Sapota,327527878,15.020,T,8,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,08.04.2023 pomocnik (90'),Polska"
"Walenty Rostalski,327527942,15.074,,11,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,08.04.2023 napastnik (90'),Polska"
"Wojciech Wiesek,327527952,15.064,,1,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Roman Andrzejczak,327546303,15.022,,12,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,-1,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,10.04.2023 napastnik (90'),Polska"
"Miroslaw Saczawa,327546304,16.016,,12,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Andrzej Malej,327546305,16.022,,12,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Cezary Korniluk,327546306,17.007,,12,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,0.5,-1,-1,-1,-1,-1,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,10.04.2023 bramkarz (90'),Polska"
"Radoslaw Paruszewski,327546307,15.032,,12,WC 38,,Final,,,,-1,-1,-1,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,10.04.2023 napastnik (90'),Polska"
"Leopold Osoba,327546308,16.090,,12,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,0.5,-1,-1,-1,-1,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,10.04.2023 stoper (90'),Polska"
"Hubert Krajewski,327546309,16.052,,12,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,2,-1,-1,-1,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,10.04.2023 boczny_obronca (90'),Polska"
"Michal Brzakalik,327546311,15.084,,12,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,1.5,-1,-1,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,10.04.2023 pomocnik (90'),Polska"
"Maksymilian Rybicki,327546312,16.002,,12,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,10.04.2023 skrzydlowy (90'),Polska"
"Jedrzej Rak,327546314,16.030,,12,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Jerzy Zabon,327546315,15.097,,12,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,-1,3,-1,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,10.04.2023 skrzydlowy (90'),Polska"
"Grzegorz Konowal,327546316,16.048,,12,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Albert Szczek,327546317,15.066,,12,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,10.04.2023 pomocnik (90'),Polska"
"Tomasz Kochaj,327546318,16.077,,12,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,1.5,-1,-1,-1,-1,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,10.04.2023 stoper (90'),Polska"
"Patryk Lubinski,327546716,16.079,,0,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Maciej Bielawa,327547691,16.090,,11,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,2.5,-1,4,-1.0,-1.0,-1.0,2.5,-1.0,4.0,05.04.2023 pomocnik (90'),Polska"
"Michal Obora,327547692,16.015,,11,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,0.5,-1,1,-1,-1,-1,0.5,-1.0,1.0,-1.0,-1.0,-1.0,05.04.2023 boczny_obronca (90'),Polska"
"Krzysztof Struski,327547694,16.086,,11,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,1.5,-1,-1,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,05.04.2023 pomocnik (90'),Polska"
"Jan Jatczak,327547695,15.021,,11,WC 38,2,Friendly,09/05/2025,91,2,-1,2,-1,-1,-1,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,05.04.2023 stoper (90'),Polska"
"Jonatan Chodacki,327547696,16.091,,11,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Andrzej Kisiala,327547697,16.018,,11,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,1,-1,-1,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,05.04.2023 bramkarz (90'),Polska"
"Ireneusz Bochat,327547698,16.086,,11,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,2,-1,-1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,29.03.2023 pomocnik (90'),Polska"
"Wladyslaw Lydzinski,327547699,16.052,,11,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,05.04.2023 pomocnik (90'),Polska"
"Marek Wieteski,327547700,16.039,,11,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Brunon Lukasek,327547701,15.096,,11,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,1.5,1.5,-1,-1,-1,-1.0,1.5,1.5,-1.0,-1.0,-1.0,05.04.2023 stoper (90'),Polska"
"Ignacy Lorenz,327547702,15.066,H,11,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,2,-1,-1,-1,2,-1.0,2.0,-1.0,-1.0,-1.0,2.0,05.04.2023 napastnik (90'),Polska"
"Wespazjan Grzelaczyk,327547703,15.091,,11,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,1,1.5,-1,-1,-1,-1.0,1.0,1.5,-1.0,-1.0,-1.0,05.04.2023 boczny_obronca (90'),Polska"
"Waclaw Gladys,327547704,16.055,,11,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,05.04.2023 napastnik (90'),Polska"
"Arkadiusz Bojanowski,327547705,16.035,,11,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,3,-1,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,29.03.2023 pomocnik (90'),Polska"
"Rafal Piwecki,327547706,15.035,,11,WC 38,,Final,,,,-1,3.5,4,-1,-1,-1,-1.0,3.5,4.0,-1.0,-1.0,-1.0,05.04.2023 stoper (90'),Polska"
"Franciszek Pluciennik,327547999,16.082,,8,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,07.04.2023 pomocnik (90'),Polska"
"Alan Bielawa,327548026,16.053,,7,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,3,-1,4.5,-1,-1,-1.0,3.0,-1.0,4.5,-1.0,-1.0,06.04.2023 pomocnik (90'),Polska"
"Seweryn Bugajski,327548351,15.071,,11,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Kajetan Rozinski,327548352,15.052,,11,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Ariel Radek,327548353,15.043,,11,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Igor Wojtasiewicz,327548354,16.108,,11,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Zenon Pipka,327548355,15.052,,11,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Grzegorz Lisowski,327548356,17.003,,11,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Bogdan Swiderski,327548357,16.098,,11,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Przemek Brykowski,327548358,15.104,,11,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Zygmunt Malagowski,327548359,16.036,,11,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Adrian Roesler,327548360,17.004,,11,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Hubert Mizerski,327548361,15.012,,11,WC 38,4,Continental Championship  Matchday 2,19/05/2025,91,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Jan Bargiel,327548362,16.088,,11,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Jan Zuraw,327548363,16.051,,11,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Jerzy Gajdzik,327548364,16.045,,11,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Piotr Antonowicz,327548365,16.059,,11,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Fryderyk Piorczynski,327548712,16.059,,1,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,3.5,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,09.04.2023 stoper (88'),Polska"
"Jan Januszkiewicz,327548715,16.051,,9,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,04.04.2023 pomocnik (90'),Polska"
"Marek Chodakowski,327548716,15.054,,6,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Konrad Jeziorski,327549130,15.044,,11,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Radoslaw Stopka,327549131,16.005,,11,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Bogusz Grzempowski,327549132,16.085,,11,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Ferdynand Binkowski,327549133,15.109,,11,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Wojciech Sujka,327549134,16.067,,11,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Patryk Szwab,327549135,16.001,,11,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Boleslaw Paczos,327549136,16.063,,11,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Bartlomiej Pilc,327549137,16.012,,11,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Odon Basara,327549138,17.008,,11,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Dawid Cichacki,327549139,16.048,,11,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Bogdan Madaj,327549140,15.033,,11,WC 38,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Gustaw Dzielinski,327549141,16.033,,11,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Nikodem Przepiorski,327549142,17.006,,11,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Krzysztof Borowski,327549143,15.109,,11,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
