Country,day,hour,attempt
"Kenya,piatek,07:20,1"
"Kenya,niedziela,13:32,1"
"Kenya,wtorek,01:37,2"
"Kenya,sobota,22:43,1"
"Kenya,poniedzialek,22:37,1"
"Kenya,poniedzialek,23:03,1"
"Kenya,niedziela,07:11,1"
"Kenya,poniedzialek,09:43,1"
"Kenya,piatek,09:03,1"
"Kenya,niedziela,08:35,1"
"Kenya,niedziela,14:25,1"
"Kenya,poniedzialek,15:27,1"
"Kenya,niedziela,06:39,1"
"Kenya,piatek,16:57,1"
"Kenya,poniedzialek,12:40,1"
"Kenya,poniedzialek,16:54,1"
"Kenya,niedziela,11:55,1"
"Kenya,poniedzialek,09:16,1"
"Kenya,sroda,11:21,1"
"Kenya,czwartek,20:29,1"
"Kenya,wtorek,22:38,1"
"Kenya,niedziela,21:06,1"
"Kenya,czwartek,10:09,1"
"Kenya,piatek,11:20,1"
"Kenya,wtorek,07:17,1"
"Kenya,czwartek,10:24,1"
"Kenya,poniedzialek,10:05,1"
"Kenya,piatek,11:30,1"
"Kenya,poniedzialek,13:20,1"
"Kenya,niedziela,14:17,1"
"Kenya,niedziela,11:31,1"
"Kenya,niedziela,03:26,1"
"Kenya,niedziela,01:59,1"
"Kenya,niedziela,01:44,1"
"Kenya,niedziela,03:16,1"
"Kenya,sobota,11:22,1"
"Kenya,wtorek,22:36,1"
"Kenya,niedziela,21:54,1"
"Kenya,sobota,10:43,1"
"Kenya,niedziela,16:38,1"
"Kenya,wtorek,19:58,1"
"Kenya,poniedzialek,22:32,1"
"Kenya,wtorek,22:02,1"
"Kenya,piatek,12:36,1"
"Kenya,niedziela,11:22,1"
"Kenya,poniedzialek,20:43,1"
"Kenya,niedziela,18:36,1"
"Kenya,niedziela,11:13,1"
"Kenya,niedziela,11:40,2"
"Kenya,sobota,01:22,1"
"Kenya,niedziela,02:46,1"
"Kenya,niedziela,11:07,1"
"Kenya,niedziela,11:02,1"
"Kenya,niedziela,16:48,2"
"Kenya,sobota,07:57,1"
"Kenya,niedziela,09:36,1"
"Kenya,niedziela,10:01,1"
"Kenya,niedziela,10:38,2"
"Kenya,niedziela,11:53,1"
"Kenya,niedziela,09:48,1"
"Kenya,niedziela,11:51,1"
"Kenya,niedziela,10:14,1"
"Kenya,niedziela,11:16,1"
"Kenya,niedziela,03:39,2"
"Kenya,niedziela,10:17,1"
"Kenya,niedziela,12:34,1"
"Kenya,niedziela,12:10,1"
"Kenya,wtorek,17:11,1"
"Kenya,niedziela,06:22,1"
"Kenya,niedziela,12:02,1"
"Kenya,niedziela,02:39,1"
"Kenya,niedziela,06:00,1"
"Kenya,poniedzialek,02:08,2"
"Kenya,niedziela,11:01,1"
"Kenya,niedziela,18:11,1"
"Kenya,poniedzialek,11:30,2"
"Kenya,piatek,18:43,1"
"Kenya,niedziela,12:46,1"
"Kenya,niedziela,14:07,1"
"Kenya,niedziela,03:53,1"
"Kenya,poniedzialek,14:55,1"
"Kenya,piatek,05:08,2"
"Kenya,niedziela,09:03,1"
"Kenya,piatek,07:30,1"
"Kenya,sobota,16:07,1"
"Kenya,poniedzialek,11:34,1"
"Kenya,niedziela,12:12,1"
"Kenya,wtorek,16:31,1"
"Kenya,niedziela,14:04,1"
"Kenya,sroda,18:13,2"
"Kenya,sobota,22:28,1"
"Kenya,piatek,10:25,1"
"Kenya,niedziela,05:41,2"
"Kenya,piatek,15:54,1"
"Kenya,sroda,13:40,1"
"Kenya,niedziela,19:25,1"
"Kenya,czwartek,23:12,1"
"Kenya,czwartek,00:18,1"
"Kenya,czwartek,20:46,1"
"Kenya,poniedzialek,23:43,3"
"Kenya,niedziela,08:23,2"
"Kenya,piatek,15:52,1"
"Kenya,czwartek,14:49,1"
"Kenya,poniedzialek,14:17,1"
"Kenya,piatek,00:01,1"
"Kenya,niedziela,22:17,1"
"Kenya,sroda,12:24,1"
"Kenya,piatek,19:00,1"
"Kenya,czwartek,14:06,1"
"Kenya,poniedzialek,14:32,1"
"Kenya,wtorek,12:46,1"
"Kenya,wtorek,17:33,2"
"Kenya,niedziela,11:17,1"
"Kenya,poniedzialek,20:36,1"
"Kenya,sobota,09:51,1"
"Kenya,czwartek,21:44,1"
"Kenya,niedziela,08:07,1"
"Kenya,sobota,10:36,1"
"Kenya,niedziela,08:07,1"
"Kenya,niedziela,11:08,1"
"Kenya,sroda,13:24,1"
"Kenya,wtorek,21:57,1"
"Kenya,niedziela,19:56,1"
"Kenya,niedziela,08:42,1"
"Kenya,niedziela,08:52,1"
"Kenya,niedziela,10:52,1"
"Kenya,niedziela,11:09,1"
"Kenya,niedziela,04:14,1"
"Kenya,poniedzialek,01:29,1"
"Kenya,niedziela,05:10,1"
"Kenya,niedziela,05:35,1"
"Kenya,niedziela,10:20,1"
"Kenya,poniedzialek,09:20,1"
"Kenya,niedziela,08:15,2"
"Kenya,czwartek,20:00,1"
"Kenya,niedziela,16:47,2"
"Kenya,piatek,19:13,1"
"Kenya,wtorek,21:51,3"
"Kenya,niedziela,10:53,2"
"Kenya,niedziela,13:14,1"
"Kenya,niedziela,08:28,1"
"Kenya,niedziela,07:42,1"
"Kenya,niedziela,11:42,1"
"Kenya,niedziela,06:14,1"
"Kenya,niedziela,07:18,1"
"Kenya,poniedzialek,14:05,1"
"Kenya,niedziela,09:25,1"
"Kenya,poniedzialek,14:55,1"
"Kenya,poniedzialek,22:25,1"
"Kenya,niedziela,13:24,2"
"Kenya,wtorek,11:27,1"
"Kenya,niedziela,08:59,1"
"Kenya,niedziela,10:22,1"
"Kenya,niedziela,10:17,1"
"Kenya,niedziela,16:06,1"
"Kenya,poniedzialek,10:15,1"
"Kenya,wtorek,09:39,1"
"Kenya,poniedzialek,21:09,1"
"Kenya,poniedzialek,21:55,1"
"Kenya,niedziela,08:00,1"
"Kenya,niedziela,10:45,1"
"Kenya,niedziela,06:25,1"
"Kenya,niedziela,07:37,1"
"Kenya,sobota,09:12,1"
"Kenya,sobota,11:43,1"
"Kenya,sroda,06:27,1"
"Kenya,czwartek,16:55,1"
"Kenya,niedziela,10:23,1"
"Kenya,poniedzialek,11:39,2"
"Kenya,piatek,13:45,1"
"Kenya,poniedzialek,10:45,1"
"Kenya,poniedzialek,09:44,1"
"Kenya,niedziela,06:43,1"
"Kenya,sroda,06:26,1"
"Kenya,niedziela,09:11,1"
"Kenya,niedziela,07:47,2"
"Kenya,niedziela,07:42,1"
"Kenya,niedziela,08:01,1"
"Kenya,poniedzialek,18:43,1"
"Kenya,niedziela,05:00,1"
"Kenya,niedziela,10:11,1"
"Kenya,niedziela,01:49,2"
"Kenya,niedziela,07:16,1"
"Kenya,niedziela,16:00,1"
"Kenya,sroda,19:46,1"
"Kenya,wtorek,10:39,1"
"Kenya,sobota,10:27,1"
"Kenya,sobota,14:05,2"
"Kenya,niedziela,08:03,1"
"Kenya,niedziela,08:53,1"
"Kenya,niedziela,07:35,1"
"Kenya,niedziela,07:53,2"
"Kenya,niedziela,10:15,1"
"Kenya,niedziela,10:16,1"
"Kenya,niedziela,08:06,1"
"Kenya,poniedzialek,11:33,1"
"Kenya,niedziela,01:58,1"
"Kenya,niedziela,14:47,1"
"Kenya,niedziela,11:06,1"
"Kenya,niedziela,07:01,1"
"Kenya,niedziela,10:38,1"
"Kenya,sroda,22:19,2"
"Kenya,niedziela,07:51,1"
"Kenya,sobota,14:46,1"
"Kenya,niedziela,13:20,1"
"Kenya,niedziela,05:16,1"
"Kenya,poniedzialek,16:45,1"
"Kenya,czwartek,15:12,2"
"Kenya,niedziela,16:31,1"
"Kenya,niedziela,19:18,1"
"Kenya,czwartek,18:45,3"
"Kenya,niedziela,06:02,2"
"Kenya,niedziela,08:52,1"
"Kenya,sobota,12:23,1"
"Kenya,sobota,12:25,1"
"Kenya,poniedzialek,21:51,1"
"Kenya,niedziela,10:49,1"
"Kenya,niedziela,09:57,1"
"Kenya,niedziela,06:54,2"
"Kenya,niedziela,09:19,1"
"Kenya,piatek,12:14,1"
"Kenya,niedziela,06:24,2"
"Kenya,niedziela,08:05,1"
"Kenya,niedziela,08:01,1"
"Kenya,poniedzialek,02:35,1"
"Kenya,poniedzialek,01:40,1"
"Kenya,niedziela,09:38,1"
"Kenya,niedziela,09:26,1"
"Kenya,piatek,13:45,1"
"Kenya,poniedzialek,07:56,1"
"Kenya,niedziela,03:13,2"
"Kenya,niedziela,06:26,1"
"Kenya,niedziela,23:03,1"
"Kenya,niedziela,10:16,1"
"Kenya,sobota,14:21,1"
"Kenya,niedziela,05:31,1"
"Kenya,niedziela,06:23,2"
"Kenya,niedziela,11:23,1"
"Kenya,niedziela,07:57,1"
"Kenya,niedziela,02:02,1"
"Kenya,niedziela,08:14,1"
"Kenya,niedziela,05:21,1"
"Kenya,wtorek,17:59,1"
"Kenya,wtorek,22:28,1"
"Kenya,niedziela,02:00,1"
"Kenya,sroda,02:29,1"
"Kenya,niedziela,09:07,1"
"Kenya,wtorek,23:34,2"
"Kenya,niedziela,04:15,1"
"Kenya,niedziela,10:22,1"
"Kenya,niedziela,07:49,1"
"Kenya,niedziela,14:51,1"
"Kenya,niedziela,17:41,1"
"Kenya,sobota,09:54,2"
"Kenya,piatek,14:49,1"
"Kenya,niedziela,19:23,1"
"Kenya,poniedzialek,07:55,1"
"Kenya,poniedzialek,15:31,1"
"Kenya,niedziela,10:01,1"
"Kenya,sroda,12:23,1"
"Kenya,niedziela,07:45,1"
"Kenya,sroda,01:25,1"
"Kenya,niedziela,10:33,1"
"Kenya,sobota,10:54,2"
"Kenya,piatek,16:37,1"
"Kenya,niedziela,18:36,1"
"Kenya,niedziela,06:28,1"
"Kenya,czwartek,06:04,1"
"Kenya,niedziela,06:11,1"
"Kenya,sobota,14:32,1"
"Kenya,wtorek,02:22,1"
"Kenya,poniedzialek,19:40,1"
"Kenya,poniedzialek,08:42,2"
"Kenya,sroda,21:55,1"
"Kenya,sroda,06:21,1"
"Kenya,sroda,10:17,1"
"Kenya,niedziela,08:11,1"
"Kenya,czwartek,21:49,1"
"Kenya,niedziela,02:05,3"
"Kenya,niedziela,20:54,2"
"Kenya,niedziela,10:42,1"
"Kenya,niedziela,05:09,1"
"Kenya,niedziela,04:53,1"
"Kenya,wtorek,17:52,1"
"Kenya,sroda,19:31,1"
"Kenya,piatek,18:11,1"
"Kenya,sobota,00:12,1"
"Kenya,niedziela,08:27,1"
"Kenya,wtorek,23:54,1"
"Kenya,niedziela,09:51,1"
"Kenya,niedziela,07:59,1"
"Kenya,niedziela,18:56,2"
"Kenya,niedziela,05:40,1"
"Kenya,niedziela,10:14,1"
"Kenya,niedziela,01:57,1"
"Kenya,niedziela,08:01,1"
"Kenya,wtorek,22:13,1"
"Kenya,sobota,12:27,1"
"Kenya,czwartek,13:57,1"
"Kenya,niedziela,10:49,1"
"Kenya,niedziela,09:40,1"
"Kenya,niedziela,12:48,1"
"Kenya,niedziela,07:41,1"
"Kenya,czwartek,09:24,1"
"Kenya,niedziela,03:28,1"
"Kenya,poniedzialek,16:09,1"
"Kenya,wtorek,14:27,1"
"Kenya,niedziela,06:45,1"
"Kenya,niedziela,05:38,1"
"Kenya,niedziela,04:42,1"
"Kenya,wtorek,21:45,1"
"Kenya,niedziela,06:39,1"
"Kenya,niedziela,11:12,1"
"Kenya,niedziela,11:45,4"
"Kenya,wtorek,22:13,3"
"Kenya,piatek,18:01,2"
"Kenya,poniedzialek,02:35,1"
"Kenya,niedziela,07:06,1"
"Kenya,poniedzialek,17:05,1"
"Kenya,niedziela,09:37,1"
"Kenya,niedziela,12:41,2"
"Kenya,sroda,19:46,1"
"Kenya,niedziela,08:01,1"
"Kenya,niedziela,04:08,1"
"Kenya,poniedzialek,01:00,1"
"Kenya,niedziela,07:02,1"
"Kenya,niedziela,07:21,1"
"Kenya,niedziela,12:35,1"
"Kenya,niedziela,09:15,1"
"Kenya,niedziela,11:44,1"
"Kenya,poniedzialek,10:15,1"
"Kenya,niedziela,16:03,1"
"Kenya,niedziela,11:13,1"
"Kenya,niedziela,08:34,1"
"Kenya,niedziela,06:52,1"
"Kenya,poniedzialek,04:51,1"
"Kenya,niedziela,08:58,1"
"Kenya,czwartek,10:45,1"
"Kenya,poniedzialek,10:31,1"
"Kenya,poniedzialek,21:00,1"
"Kenya,wtorek,15:48,1"
"Kenya,niedziela,08:01,1"
"Kenya,niedziela,01:48,1"
"Kenya,niedziela,04:20,2"
"Kenya,niedziela,06:50,1"
"Kenya,poniedzialek,14:09,2"
"Kenya,niedziela,11:05,1"
"Kenya,niedziela,16:29,1"
"Kenya,piatek,16:36,1"
"Kenya,niedziela,08:53,1"
"Kenya,niedziela,08:02,1"
"Kenya,niedziela,15:04,1"
"Kenya,niedziela,13:57,1"
"Kenya,niedziela,16:09,1"
"Kenya,niedziela,10:47,1"
"Kenya,niedziela,03:46,2"
"Kenya,czwartek,20:54,1"
"Kenya,niedziela,13:46,1"
"Kenya,poniedzialek,11:16,1"
"Kenya,niedziela,20:04,3"
"Kenya,niedziela,07:56,2"
"Kenya,sobota,13:17,1"
"Kenya,sobota,12:25,1"
"Kenya,niedziela,05:53,1"
"Kenya,czwartek,23:46,1"
"Kenya,poniedzialek,10:05,1"
"Kenya,niedziela,20:15,1"
"Kenya,niedziela,05:41,1"
"Kenya,niedziela,01:48,2"
"Kenya,niedziela,08:39,1"
"Kenya,sobota,13:53,1"
"Kenya,wtorek,00:01,1"
"Kenya,niedziela,11:56,1"
"Kenya,niedziela,09:14,1"
"Kenya,poniedzialek,17:57,1"
"Kenya,niedziela,11:49,1"
"Kenya,niedziela,13:25,1"
"Kenya,sobota,00:28,1"
"Kenya,niedziela,05:25,1"
"Kenya,niedziela,05:14,1"
"Kenya,sobota,11:09,1"
"Kenya,niedziela,07:36,2"
"Kenya,niedziela,07:48,1"
"Kenya,niedziela,10:49,1"
"Kenya,niedziela,09:35,2"
"Kenya,sobota,09:24,1"
"Kenya,niedziela,10:42,1"
"Kenya,niedziela,10:11,2"
"Kenya,niedziela,10:16,1"
"Kenya,niedziela,10:29,1"
"Kenya,niedziela,09:26,1"
"Kenya,niedziela,16:24,1"
"Kenya,piatek,22:20,1"
"Kenya,niedziela,10:34,1"
"Kenya,niedziela,08:04,1"
"Kenya,niedziela,20:48,2"
"Kenya,niedziela,06:40,1"
"Kenya,sobota,11:18,1"
"Kenya,niedziela,08:17,1"
"Kenya,niedziela,08:25,1"
"Kenya,niedziela,03:41,1"
"Kenya,niedziela,02:34,1"
"Kenya,piatek,13:28,1"
"Kenya,niedziela,08:31,2"
"Kenya,niedziela,12:41,1"
"Kenya,niedziela,04:32,1"
"Kenya,piatek,22:34,2"
"Kenya,niedziela,08:33,1"
"Kenya,niedziela,12:01,1"
"Kenya,niedziela,10:08,1"
"Kenya,niedziela,17:35,1"
"Kenya,niedziela,07:47,3"
"Kenya,wtorek,06:08,2"
"Kenya,czwartek,12:55,1"
"Kenya,niedziela,18:17,1"
"Kenya,niedziela,08:17,1"
"Kenya,niedziela,14:04,1"
"Kenya,niedziela,12:08,1"
"Kenya,piatek,00:06,1"
"Kenya,niedziela,07:40,1"
"Kenya,niedziela,09:52,1"
"Kenya,niedziela,14:29,1"
"Kenya,niedziela,10:27,1"
"Kenya,niedziela,15:52,1"
"Kenya,niedziela,06:39,1"
"Kenya,niedziela,02:27,1"
"Kenya,czwartek,15:31,2"
"Kenya,sobota,10:27,1"
"Kenya,poniedzialek,11:30,1"
"Kenya,poniedzialek,19:28,1"
"Kenya,poniedzialek,15:40,1"
"Kenya,poniedzialek,10:17,1"
"Kenya,wtorek,08:08,1"
"Kenya,poniedzialek,00:34,1"
"Kenya,sroda,17:15,2"
"Kenya,piatek,16:36,1"
"Kenya,wtorek,18:23,1"
"Kenya,poniedzialek,16:12,2"
"Kenya,niedziela,08:09,1"
"Kenya,poniedzialek,13:04,2"
"Kenya,niedziela,11:05,1"
"Kenya,sroda,01:24,1"
"Kenya,poniedzialek,16:39,2"
"Kenya,niedziela,12:32,1"
"Kenya,poniedzialek,00:40,1"
"Kenya,sroda,01:37,1"
"Kenya,wtorek,09:39,1"
"Kenya,poniedzialek,17:31,1"
"Kenya,sroda,20:58,1"
"Kenya,piatek,18:33,1"
"Kenya,czwartek,12:34,1"
"Kenya,czwartek,20:38,1"
"Kenya,sobota,11:48,1"
"Kenya,sobota,12:18,1"
"Kenya,piatek,21:45,1"
"Kenya,sobota,19:15,1"
"Kenya,sobota,11:56,1"
"Kenya,piatek,08:52,1"
"Kenya,czwartek,23:13,2"
"Kenya,sroda,23:24,1"
"Kenya,niedziela,10:08,1"
"Kenya,niedziela,10:55,1"
"Kenya,niedziela,08:21,1"
"Kenya,niedziela,08:03,1"
"Kenya,niedziela,09:07,1"
"Kenya,niedziela,08:02,2"
"Kenya,niedziela,22:32,1"
"Kenya,niedziela,10:53,1"
"Kenya,niedziela,09:02,1"
"Kenya,niedziela,08:56,1"
"Kenya,niedziela,06:56,1"
"Kenya,niedziela,06:52,1"
"Kenya,niedziela,21:01,1"
"Kenya,niedziela,07:46,1"
"Kenya,niedziela,11:28,1"
"Kenya,sroda,07:04,1"
"Kenya,niedziela,07:35,1"
"Kenya,niedziela,12:39,1"
"Kenya,niedziela,07:48,1"
"Kenya,poniedzialek,18:36,1"
"Kenya,poniedzialek,03:44,1"
"Kenya,niedziela,13:37,1"
"Kenya,niedziela,08:53,1"
"Kenya,niedziela,08:56,1"
"Kenya,wtorek,07:47,2"
"Kenya,niedziela,10:06,1"
"Kenya,niedziela,02:41,1"
"Kenya,niedziela,05:04,1"
"Kenya,poniedzialek,12:48,1"
"Kenya,niedziela,07:39,1"
"Kenya,niedziela,22:24,1"
"Kenya,poniedzialek,17:27,1"
"Kenya,niedziela,01:51,1"
"Kenya,sroda,16:38,1"
"Kenya,niedziela,10:28,1"
"Kenya,niedziela,07:59,1"
"Kenya,niedziela,10:57,1"
"Kenya,niedziela,01:44,2"
"Kenya,sobota,02:15,1"
"Kenya,niedziela,11:33,1"
"Kenya,niedziela,18:41,1"
"Kenya,niedziela,09:30,1"
"Kenya,niedziela,10:02,1"
"Kenya,niedziela,01:56,1"
"Kenya,niedziela,07:28,1"
"Kenya,niedziela,10:32,1"
"Kenya,niedziela,10:32,1"
"Kenya,wtorek,00:40,1"
"Kenya,niedziela,10:38,1"
"Kenya,wtorek,01:13,1"
"Kenya,niedziela,08:50,1"
"Kenya,sroda,16:28,1"
"Kenya,niedziela,10:26,1"
"Kenya,poniedzialek,10:38,1"
"Kenya,niedziela,08:54,1"
"Kenya,niedziela,08:34,1"
"Kenya,niedziela,06:32,1"
"Kenya,niedziela,07:53,1"
"Kenya,sroda,15:39,1"
"Kenya,niedziela,01:59,2"
"Kenya,niedziela,15:16,1"
"Kenya,niedziela,06:32,1"
"Kenya,niedziela,12:00,1"
"Kenya,niedziela,08:07,1"
"Kenya,niedziela,17:09,1"
"Kenya,niedziela,15:24,1"
"Kenya,niedziela,08:38,1"
"Kenya,niedziela,08:20,1"
"Kenya,sroda,06:30,4"
"Kenya,niedziela,04:42,3"
"Kenya,niedziela,08:42,2"
"Kenya,niedziela,12:35,1"
"Kenya,niedziela,08:10,1"
"Kenya,piatek,09:45,1"
"Kenya,wtorek,10:04,1"
"Kenya,piatek,19:51,3"
"Kenya,sobota,11:18,2"
"Kenya,niedziela,05:25,1"
"Kenya,poniedzialek,10:12,2"
"Kenya,piatek,14:04,1"
"Kenya,niedziela,11:20,1"
"Kenya,poniedzialek,11:25,2"
"Kenya,niedziela,09:49,1"
"Kenya,niedziela,17:23,1"
"Kenya,sobota,10:04,1"
"Kenya,niedziela,09:33,1"
"Kenya,poniedzialek,04:47,1"
"Kenya,niedziela,17:40,1"
"Kenya,sroda,07:02,1"
"Kenya,wtorek,21:07,1"
"Kenya,niedziela,09:49,1"
"Kenya,sroda,12:18,1"
"Kenya,niedziela,09:53,1"
"Kenya,poniedzialek,05:08,1"
"Kenya,sobota,12:07,1"
"Kenya,czwartek,08:32,1"
"Kenya,niedziela,15:37,1"
"Kenya,poniedzialek,14:17,1"
"Kenya,piatek,20:38,1"
"Kenya,sobota,09:48,1"
"Kenya,piatek,08:52,1"
"Kenya,niedziela,09:53,1"
"Kenya,niedziela,11:51,1"
"Kenya,sroda,10:07,3"
"Kenya,poniedzialek,12:09,2"
"Kenya,niedziela,08:27,1"
"Kenya,wtorek,12:21,3"
"Kenya,niedziela,02:05,2"
"Kenya,piatek,14:46,1"
"Kenya,sroda,23:41,1"
"Kenya,wtorek,21:47,1"
"Kenya,sobota,05:27,1"
"Kenya,niedziela,08:34,1"
"Kenya,niedziela,01:54,3"
"Kenya,niedziela,11:44,2"
"Kenya,piatek,10:39,1"
"Kenya,niedziela,09:35,1"
"Kenya,niedziela,11:20,2"
"Kenya,niedziela,15:10,1"
"Kenya,niedziela,12:48,1"
"Kenya,niedziela,14:02,1"
"Kenya,czwartek,23:46,2"
"Kenya,niedziela,01:48,1"
"Kenya,niedziela,21:32,2"
"Kenya,niedziela,07:57,1"
"Kenya,niedziela,01:53,1"
"Kenya,niedziela,07:07,1"
"Kenya,niedziela,10:48,1"
"Kenya,sroda,12:21,1"
"Kenya,sobota,10:10,1"
"Kenya,niedziela,14:16,1"
"Kenya,niedziela,02:38,1"
"Kenya,niedziela,09:47,2"
"Kenya,sobota,09:37,1"
"Kenya,niedziela,06:57,1"
"Kenya,niedziela,07:54,1"
